,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,0.0017580509185791016,0.0005430156446427654,0.0,0.0,logistic,"(100, 100)",0.001,nesterovs,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'solver': 'nesterovs'}",,,,,,,,74
17,10.861156845092774,2.9229393202317486,0.055236291885375974,0.012930243795614521,logistic,"(100, 100)",0.001,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6482754877139509,0.6673064678329972,0.6580643640656512,0.6408621500051922,0.6547529745801155,0.6538522888395815,0.008937697272023508,50
18,118.6348111152649,1.7455762858097128,0.10895748138427734,0.0066875871010159,logistic,"(100, 100, 100)",0.1,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'lbfgs'}",0.6694268285688535,0.6705556876376615,0.6768915296200955,0.663487131559243,0.6708610705755682,0.6702444495922844,0.004265925798502914,32
19,0.0014905929565429688,0.00039735232653067035,0.0,0.0,logistic,"(100, 100, 100)",0.1,nesterovs,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'nesterovs'}",,,,,,,,70
20,11.235251474380494,5.88905785228682,0.07559294700622558,0.02021273149497761,logistic,"(100, 100, 100)",0.1,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.5,0.5,0.6391032945831763,0.5,0.5,0.5278206589166352,0.05564131783327051,54
21,118.5140594482422,2.0941735361839857,0.08136844635009766,0.014814700468385419,logistic,"(100, 100, 100)",0.01,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'lbfgs'}",0.6694268285688535,0.6705556876376615,0.6768915296200955,0.663487131559243,0.6708610705755682,0.6702444495922844,0.004265925798502914,32
22,0.001885223388671875,0.0009149386008030153,0.0,0.0,logistic,"(100, 100, 100)",0.01,nesterovs,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'nesterovs'}",,,,,,,,66
23,15.486683750152588,3.576000444514341,0.09273238182067871,0.023174080126343415,logistic,"(100, 100, 100)",0.01,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6568463281141181,0.681266635513508,0.673587996742582,0.6590187711445232,0.6689218547606945,0.6679283172550852,0.009089777971501395,38
24,118.97723031044006,2.151880100063778,0.07439427375793457,0.021158049586608933,logistic,"(100, 100, 100)",0.001,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'lbfgs'}",0.6694268285688535,0.6705556876376615,0.6768915296200955,0.663487131559243,0.6708610705755682,0.6702444495922844,0.004265925798502914,32
25,0.0015078544616699218,0.00018746691411650041,0.0,0.0,logistic,"(100, 100, 100)",0.001,nesterovs,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'nesterovs'}",,,,,,,,65
26,20.89087414741516,2.8904532601248145,0.0641101360321045,0.01545257785542276,logistic,"(100, 100, 100)",0.001,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6616502388384993,0.6688398727639411,0.6654294216989949,0.6575547093191669,0.6664692266911519,0.6639886938623507,0.003965531630179777,43
27,29.98207755088806,0.8368104340082334,0.03106689453125,0.008286083941266889,tanh,"(100,)",0.1,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'solver': 'lbfgs'}",0.680114646576375,0.6931465100263983,0.6863689900364547,0.6770008389491001,0.6838453109030591,0.6840952592982774,0.005537753030713898,12
28,0.0015528678894042968,0.00017351627867456842,0.0,0.0,tanh,"(100,)",0.1,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'solver': 'nesterovs'}",,,,,,,,67
29,5.025402021408081,1.822213684906622,0.026813840866088866,0.008367749383086013,tanh,"(100,)",0.1,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.6318317847749675,0.6757489055403434,0.6483908300403898,0.6663431793711434,0.6674707734181573,0.6579570946290002,0.015820431536839798,48
30,29.617395544052123,0.7806085140058557,0.022483968734741212,0.005672806102901751,tanh,"(100,)",0.01,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'solver': 'lbfgs'}",0.680114646576375,0.6931465100263983,0.6863689900364547,0.6770008389491001,0.6838453109030591,0.6840952592982774,0.005537753030713898,12
31,0.0013052463531494141,0.0001037873729274236,0.0,0.0,tanh,"(100,)",0.01,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'solver': 'nesterovs'}",,,,,,,,68
32,5.080395126342774,0.7309328318089066,0.022223758697509765,0.008167342579442374,tanh,"(100,)",0.01,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6607586911814107,0.6829489744052206,0.6739811687353456,0.6602259560467187,0.6600473036121268,0.6675924187961645,0.00932237411447788,39
33,30.03080997467041,1.1593787170250591,0.03884005546569824,0.006106961078757851,tanh,"(100,)",0.001,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'solver': 'lbfgs'}",0.680114646576375,0.6931465100263983,0.6863689900364547,0.6770008389491001,0.6838453109030591,0.6840952592982774,0.005537753030713898,12
34,0.001374959945678711,0.00019838007533758576,0.0,0.0,tanh,"(100,)",0.001,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'solver': 'nesterovs'}",,,,,,,,69
35,5.364779043197632,2.8802774021392277,0.02245960235595703,0.005210675623864493,tanh,"(100,)",0.001,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.643807507640374,0.6672962200834031,0.6561961993146306,0.6484625642875491,0.6637925144971497,0.6559110011646212,0.0088746444168474,49
36,74.71904397010803,1.331190202249314,0.06779932975769043,0.019976289946194582,tanh,"(100, 100)",0.1,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.1, 'solver': 'lbfgs'}",0.6745113642881138,0.6923594828575645,0.6902959276809479,0.6790859143998644,0.6774927309296211,0.6827490840312225,0.007186413582832253,19
37,0.0015109062194824218,0.00023281499903570442,0.0,0.0,tanh,"(100, 100)",0.1,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.1, 'solver': 'nesterovs'}",,,,,,,,71
38,7.981532764434815,2.674413228687472,0.041776084899902345,0.014057925829381816,tanh,"(100, 100)",0.1,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.6382262451966014,0.6308330190690123,0.6484594899626708,0.6504663409248662,0.6376477725491483,0.6411265735404598,0.007314015894786493,52
39,73.4568904876709,1.5949215550650666,0.04596643447875977,0.008590419061087682,tanh,"(100, 100)",0.01,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.01, 'solver': 'lbfgs'}",0.6745113642881138,0.6923594828575645,0.6902959276809479,0.6790859143998644,0.6774927309296211,0.6827490840312225,0.007186413582832253,19
40,0.0024506568908691405,0.0009781450993104615,0.0,0.0,tanh,"(100, 100)",0.01,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.01, 'solver': 'nesterovs'}",,,,,,,,81
41,15.05134983062744,8.530338634966116,0.06321830749511718,0.018128567880471878,tanh,"(100, 100)",0.01,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6834514211505216,0.6904817535402559,0.6628644099755694,0.6594454191192947,0.669928183770844,0.6732342375112971,0.011920255683415117,27
42,74.6580596923828,1.3025893560803747,0.062326240539550784,0.018170505976656058,tanh,"(100, 100)",0.001,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'solver': 'lbfgs'}",0.6745113642881138,0.6923594828575645,0.6902959276809479,0.6790859143998644,0.6774927309296211,0.6827490840312225,0.007186413582832253,19
43,0.0016239643096923827,0.0004745725643929704,0.0,0.0,tanh,"(100, 100)",0.001,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'solver': 'nesterovs'}",,,,,,,,73
44,10.569854974746704,2.341729277794356,0.057333517074584964,0.017483080183098326,tanh,"(100, 100)",0.001,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6631393948332227,0.6789431290888521,0.6567096115692994,0.650957549722081,0.6656026086671367,0.6630704587761184,0.009439715472906696,45
45,116.98047752380371,1.1759867954995904,0.0821291446685791,0.020638029064604945,tanh,"(100, 100, 100)",0.1,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'lbfgs'}",0.6786423895320732,0.6862046844512946,0.6844034716642892,0.6902624516989402,0.6842152546634093,0.6847456504020013,0.003747321071948803,9
46,0.0027690410614013674,0.002616533876247675,0.0,0.0,tanh,"(100, 100, 100)",0.1,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'nesterovs'}",,,,,,,,75
47,12.095043182373047,2.5219430490947525,0.06872997283935547,0.009605528171572175,tanh,"(100, 100, 100)",0.1,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.61675996935657,0.6524390327217477,0.6247745495089279,0.6371753512928561,0.6461151464471735,0.635452809865455,0.013180530094097129,53
48,118.71012477874756,1.9101464237472614,0.08531289100646973,0.022535435354238235,tanh,"(100, 100, 100)",0.01,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'lbfgs'}",0.6786423895320732,0.6862046844512946,0.6844034716642892,0.6902624516989402,0.6842152546634093,0.6847456504020013,0.003747321071948803,9
49,0.0015804290771484375,0.00018364455666287018,0.0,0.0,tanh,"(100, 100, 100)",0.01,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'nesterovs'}",,,,,,,,76
50,15.834195709228515,6.264767441475758,0.07243819236755371,0.01648635807284609,tanh,"(100, 100, 100)",0.01,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6457744430515613,0.6878432996114053,0.6806695333038199,0.6588490000929129,0.6709153836484174,0.6688103319416233,0.015081154247018256,37
51,119.50210309028625,1.8650651061937085,0.08428230285644531,0.02025777791636496,tanh,"(100, 100, 100)",0.001,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'lbfgs'}",0.6786423895320732,0.6862046844512946,0.6844034716642892,0.6902624516989402,0.6842152546634093,0.6847456504020013,0.003747321071948803,9
52,0.0026705265045166016,0.002534414494912417,0.0,0.0,tanh,"(100, 100, 100)",0.001,nesterovs,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'nesterovs'}",,,,,,,,63
53,21.54111671447754,3.982823257328582,0.08504490852355957,0.011633771529389705,tanh,"(100, 100, 100)",0.001,adam,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6827913379052675,0.6862596807074499,0.6719200047003011,0.6629289707980128,0.6789813873540038,0.6765762762930071,0.00831997215779372,23
54,15.313705587387085,0.20701074376485756,0.009717893600463868,0.0034312763742752636,relu,"(100,)",0.1,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'solver': 'lbfgs'}",0.6807040614835025,0.6891293921854761,0.6932182442735575,0.6767982750987883,0.6763238042925773,0.6832347554667805,0.006782488164342115,16
55,0.0018744945526123046,0.0002270538327629881,0.0,0.0,relu,"(100,)",0.1,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'solver': 'nesterovs'}",,,,,,,,78
56,2.8680679321289064,0.44177285228901625,0.006918811798095703,0.0027590996122534685,relu,"(100,)",0.1,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.6666221148882826,0.6692152819907415,0.6677594183650604,0.6620743084818574,0.669243292506299,0.6669828832464482,0.002642738011752599,40
57,15.472512531280518,0.41212970418125455,0.008754730224609375,0.0029099758537265547,relu,"(100,)",0.01,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'solver': 'lbfgs'}",0.6807040614835025,0.6891293921854761,0.6932182442735575,0.6767982750987883,0.6763238042925773,0.6832347554667805,0.006782488164342115,16
58,0.0014875411987304687,0.00020028020068302394,0.0,0.0,relu,"(100,)",0.01,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'solver': 'nesterovs'}",,,,,,,,79
59,3.757408952713013,0.9977128803249573,0.007608366012573242,0.0028768379974087725,relu,"(100,)",0.01,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6769704176191529,0.681154251859625,0.6779176709461269,0.6613549164603453,0.6643154913181066,0.6723425496406714,0.00794112062383602,28
60,15.44888620376587,0.3909145615642699,0.009116935729980468,0.003236801697908424,relu,"(100,)",0.001,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'solver': 'lbfgs'}",0.6807040614835025,0.6891293921854761,0.6932182442735575,0.6767982750987883,0.6763238042925773,0.6832347554667805,0.006782488164342115,16
61,0.0015494823455810547,0.00017770506042235083,0.0,0.0,relu,"(100,)",0.001,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'solver': 'nesterovs'}",,,,,,,,80
62,5.574222707748413,1.9909355907154516,0.013342332839965821,0.0007154061699664228,relu,"(100,)",0.001,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6686069734287048,0.6806200025141146,0.6734038788415397,0.6545671487208076,0.6701953084435992,0.6694786623897532,0.008522481411778377,36
63,45.27021222114563,0.9641805873710096,0.020905351638793944,0.005838626146536902,relu,"(100, 100)",0.1,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.1, 'solver': 'lbfgs'}",0.6757567657252415,0.6946734247159323,0.6800785797438882,0.6896899440882782,0.6929582930255183,0.6866314014597718,0.007419643559452313,6
64,0.0016711235046386718,0.00025292399404167515,0.0,0.0,relu,"(100, 100)",0.1,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.1, 'solver': 'nesterovs'}",,,,,,,,55
65,9.958048868179322,3.2562749421571158,0.019279909133911134,0.006766601210171615,relu,"(100, 100)",0.1,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.661675843308835,0.6653672520181235,0.672149554291211,0.6548445211431569,0.6571536807183809,0.6622381702959415,0.006145908864033073,46
66,46.23887085914612,1.7182755919568442,0.02043938636779785,0.005313134253279415,relu,"(100, 100)",0.01,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.01, 'solver': 'lbfgs'}",0.6757567657252415,0.6946734247159323,0.6800785797438882,0.6896899440882782,0.6929582930255183,0.6866314014597718,0.007419643559452313,6
67,0.004377889633178711,0.0053123942554354295,0.0,0.0,relu,"(100, 100)",0.01,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.01, 'solver': 'nesterovs'}",,,,,,,,61
68,14.099490022659301,6.475280854263338,0.02250561714172363,0.007913910292569788,relu,"(100, 100)",0.01,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6656957451515375,0.6892363103729088,0.6912090021697902,0.6869678002044084,0.7137318478195521,0.6893681411436394,0.015252149489767377,2
