,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_gamma,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
26,3.733375310897827,0.24135500389765233,0.028360366821289062,0.005859284742505827,gbtree,0,0.5,4,1.0,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 4, 'subsample': 1.0}",0.8306853190112168,0.8333090803259604,0.833931801909634,0.8435168636967323,0.83968796285669,0.8362262055600468,0.004682153161447356,61
27,6.080278825759888,0.165498683953649,0.04349994659423828,0.010948292860639199,gbtree,0,0.5,6,0.8,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 6, 'subsample': 0.8}",0.8394138829486517,0.8376100608306416,0.8294610503533424,0.8282466920264311,0.8346710062470282,0.833880538481219,0.00439145029409335,73
28,6.036117935180664,0.08859923285169688,0.04461979866027832,0.008391665261350375,gbtree,0,0.5,6,0.9,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 6, 'subsample': 0.9}",0.8367781587722963,0.840842542644302,0.8335666404324278,0.8309186219372893,0.8370447266446955,0.8358301380862022,0.0033688152383714964,62
29,5.9780536651611325,0.2018536008419179,0.041902780532836914,0.013697262202413147,gbtree,0,0.5,6,1.0,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 6, 'subsample': 1.0}",0.8400135396439135,0.8393706242109233,0.8406112850951264,0.8408831920510256,0.8431899604846775,0.8408137202971332,0.0012973156251523796,35
30,8.661514282226562,0.18251506202120557,0.05828690528869629,0.01355310731952425,gbtree,0,0.5,8,0.8,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 8, 'subsample': 0.8}",0.839383157584249,0.8346662239638842,0.8291604496985796,0.8308684079642777,0.8293940983893271,0.8326944675200636,0.0038818194216486187,79
31,8.483472871780396,0.1810490581715141,0.0472599983215332,0.0109153614190672,gbtree,0,0.5,8,0.9,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 8, 'subsample': 0.9}",0.8435039410400741,0.8373094601758787,0.8423431547765444,0.8390532855651565,0.8299952996988529,0.8384410282513013,0.004771693901227366,42
32,8.359841442108154,0.2513241272563288,0.044488954544067386,0.012472909081179909,gbtree,0,0.5,8,1.0,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 8, 'subsample': 1.0}",0.8469764193069997,0.8288718047516765,0.832385758087524,0.8443684516880093,0.834981171468079,0.8375167210604578,0.0069845898127093775,50
33,12.473529624938966,0.8777971071063205,0.06370182037353515,0.016816965378400817,gbtree,0,0.5,10,0.8,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 10, 'subsample': 0.8}",0.8373445296561217,0.8337500751501636,0.8344038815742729,0.8413696185650965,0.8369682101143923,0.8367672630120093,0.002692370240784104,55
34,10.833682918548584,0.23486334928652167,0.08269004821777344,0.011492780038450313,gbtree,0,0.5,10,0.9,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 10, 'subsample': 0.9}",0.8335171734303435,0.8407923286712904,0.846999732192144,0.8416845660692911,0.8419851667240541,0.8409957934174246,0.004323695246672632,33
35,10.993458127975464,0.40484220830920625,0.0817945957183838,0.01771327695664712,gbtree,0,0.5,10,1.0,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 10, 'subsample': 1.0}",0.8437820055879196,0.841708477485011,0.8376650570867971,0.8478417556171332,0.8460596719627036,0.8434113935479128,0.00354116211864039,18
36,5.726908874511719,0.43259154619738094,0.060511207580566405,0.03076271454041921,gbtree,1,0.1,4,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 4, 'subsample': 0.8}",0.7771289604994716,0.8060227390731662,0.7885270977826603,0.7873342597298967,0.7899344553935956,0.7897895024957581,0.009289243106511904,101
37,5.167500305175781,0.13284885096619944,0.03708357810974121,0.012704556271816422,gbtree,1,0.1,4,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 4, 'subsample': 0.9}",0.7616336471417218,0.8019267135603687,0.7867784901102384,0.7850274912962447,0.7899464111014555,0.7850625506420059,0.013115725527521894,108
38,5.061537408828736,0.2756992941628616,0.03519563674926758,0.008600837870555744,gbtree,1,0.1,4,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 4, 'subsample': 1.0}",0.7643103384706142,0.8063639891346528,0.7867545786945187,0.77740555673974,0.7940137429153891,0.7857696411909829,0.01430749498902665,106
39,6.1937798976898195,0.13001452349543763,0.05073781013488769,0.010641215446275226,gbtree,1,0.1,6,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'subsample': 0.8}",0.8169198436693459,0.833246910645089,0.8212976930266114,0.8186209808326091,0.8218678094957014,0.8223906475338714,0.00571780447150469,94
40,6.115174579620361,0.16962315096126204,0.03565788269042969,0.008058643854011002,gbtree,1,0.1,6,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'subsample': 0.9}",0.8128272251308901,0.83468535309646,0.8268680281143594,0.8262333508228259,0.8218534626462695,0.824493483962161,0.007149980429914803,91
41,6.053077602386475,0.16925679387700798,0.04434661865234375,0.012272869883245573,gbtree,1,0.1,6,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'subsample': 1.0}",0.8137433530795009,0.82564410522116,0.8233779861942317,0.8160231763104822,0.8253721982652609,0.8208321638141272,0.004972434071052265,98
42,8.851861763000489,0.22094574716096468,0.060230255126953125,0.01842396468785714,gbtree,1,0.1,8,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 8, 'subsample': 0.8}",0.8338643700480954,0.8449433504402433,0.8356397601753321,0.834112845485798,0.8358614531582198,0.8368843558615378,0.004107172410756763,53
43,8.684383630752563,0.20164178651029782,0.043723440170288085,0.004836981288707295,gbtree,1,0.1,8,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 8, 'subsample': 0.9}",0.8373829363616252,0.8496453595457105,0.837963266599988,0.8358901468570835,0.8323570643886602,0.8386477547506136,0.005834257233599522,40
