,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_iterations,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,50.37101669311524,0.3902919948984396,0.07583432197570801,0.014052038403038355,800,8,0.8,"{'iterations': 800, 'max_depth': 8, 'subsample': 0.8}",0.8590658260206967,0.8573055523673668,0.8494427956953986,0.8505734640672908,0.8587296479693058,0.8550234572240119,0.004152849040455151,13
19,51.35602717399597,0.6586026709771772,0.10336647033691407,0.014579577778257722,800,8,0.9,"{'iterations': 800, 'max_depth': 8, 'subsample': 0.9}",0.8564249809502741,0.8549557433854192,0.8485672962884017,0.8537892078899474,0.8610507632523898,0.8549575983532864,0.004036854477679519,14
20,49.7129093170166,0.6856777621518313,0.08681049346923828,0.02200713354562751,800,8,1.0,"{'iterations': 800, 'max_depth': 8, 'subsample': 1.0}",0.8599461077108375,0.8593451961282637,0.85354360349134,0.8517399995627627,0.8613537550487247,0.8571857323883858,0.0038098944177630757,10
21,138.64454860687255,2.823646272789789,0.11005635261535644,0.006474720313503692,800,10,0.8,"{'iterations': 800, 'max_depth': 10, 'subsample': 0.8}",0.8598744151938975,0.8607501625976268,0.8517423907043347,0.8502274317226604,0.868038020517361,0.8581264841471761,0.0065012180868684825,5
22,140.8952974796295,2.418496386155181,0.1149181842803955,0.01786866090291671,800,10,0.9,"{'iterations': 800, 'max_depth': 10, 'subsample': 0.9}",0.8604740718891593,0.8587081276951581,0.8523340274475726,0.8516969590144672,0.8642258576683227,0.857487808742936,0.004814637088352435,7
23,140.52257118225097,2.89710127338057,0.09870080947875977,0.013059579033650716,800,10,1.0,"{'iterations': 800, 'max_depth': 10, 'subsample': 1.0}",0.8610711681373875,0.8595740625358671,0.8514609191821476,0.8560696737663076,0.8653947843053665,0.8587141215854153,0.004701669291537333,3
24,18.937793254852295,0.3798615904843147,0.07579231262207031,0.008485523307390106,1000,4,0.8,"{'iterations': 1000, 'max_depth': 4, 'subsample': 0.8}",0.8418816417996051,0.8494547514032584,0.8416063415807222,0.8415585187492827,0.841236397820372,0.8431475302706481,0.00316025820059855,29
25,18.710333633422852,0.45961826843598064,0.07492847442626953,0.012948548076338483,1000,4,0.9,"{'iterations': 1000, 'max_depth': 4, 'subsample': 0.9}",0.8404170660964039,0.846241398722174,0.843641203058475,0.838939193953008,0.840360898413375,0.8419199520486872,0.0026537460179449452,34
26,17.997655582427978,0.6655011546804992,0.11086506843566894,0.04802169882095706,1000,4,1.0,"{'iterations': 1000, 'max_depth': 4, 'subsample': 1.0}",0.8404170660964039,0.8494690982526903,0.8439441948548099,0.839223056616767,0.8371403723075745,0.8420387576256492,0.0043218719828311755,33
27,30.59177131652832,0.6329911630544555,0.08499093055725097,0.011818222394382119,1000,6,0.8,"{'iterations': 1000, 'max_depth': 6, 'subsample': 0.8}",0.8523733295643553,0.8582073543316555,0.8518404275087857,0.8511985767925363,0.8567163067657009,0.8540671989926067,0.002836030903667378,20
28,30.20683083534241,0.6671976685766977,0.07804684638977051,0.016384002380197178,1000,6,0.9,"{'iterations': 1000, 'max_depth': 6, 'subsample': 0.9}",0.8532638530426304,0.8558766744822837,0.8459814474741347,0.8517734755447703,0.8546479693059404,0.852308683969952,0.0034477682598761804,24
29,28.173816442489624,0.5223644243145498,0.08813962936401368,0.00879611953251907,1000,6,1.0,"{'iterations': 1000, 'max_depth': 6, 'subsample': 1.0}",0.8535521593786102,0.8567450004645647,0.8497768723321693,0.8544167117567649,0.8566900042084091,0.8542361496281037,0.002557394540020851,19
30,60.122842168807985,0.2849623550970585,0.08805699348449707,0.024368239666431524,1000,8,0.8,"{'iterations': 1000, 'max_depth': 8, 'subsample': 0.8}",0.8619924169800655,0.8573031612257949,0.8509147141287773,0.850563899501003,0.8619310449425306,0.8565410473556343,0.005034525685221375,11
31,61.571550369262695,0.6967772463270275,0.08534460067749024,0.01760909029576977,1000,8,0.9,"{'iterations': 1000, 'max_depth': 8, 'subsample': 0.9}",0.8541006071332006,0.8561294523056071,0.851802169243634,0.8508621090141939,0.8607573360223428,0.8547303347437957,0.003527496412993612,17
32,60.42273874282837,0.9178483078538385,0.07574567794799805,0.02081998328923012,1000,8,1.0,"{'iterations': 1000, 'max_depth': 8, 'subsample': 1.0}",0.8611172561839917,0.8619621297829664,0.8471216804123147,0.8523148983149966,0.8595979739515869,0.8564227877291712,0.005765232081504361,12
33,164.45040493011476,1.0492810844754268,0.10272712707519531,0.01317198215945549,1000,10,0.8,"{'iterations': 1000, 'max_depth': 10, 'subsample': 0.8}",0.8651433030995748,0.8642425956593265,0.8546694895800881,0.8540419857132707,0.8639467772877076,0.8604088302679935,0.00496199154168801,1
34,165.92885475158693,0.8644006749380972,0.11909890174865723,0.013139855700081166,1000,10,0.9,"{'iterations': 1000, 'max_depth': 10, 'subsample': 0.9}",0.8634083441896288,0.8586866074210103,0.8511531451026688,0.8525820229877519,0.8601513524296731,0.8571962944261466,0.004633661997683468,9
35,165.75428547859192,2.172579243551895,0.10881690979003907,0.07571412667364676,1000,10,1.0,"{'iterations': 1000, 'max_depth': 10, 'subsample': 1.0}",0.8598974592171996,0.8572362092617795,0.8488392032443008,0.8557905933856924,0.8680141091016413,0.8579555148421226,0.00621703931164217,6
